subject	day	ado_mean_alpha	ado_mean_beta	ado_mean_gamma	ado_sd_alpha	ado_sd_beta	ado_sd_gamma	n_refits	converged	alpha_2.5%	alpha_25%	alpha_50%	alpha_75%	alpha_97.5%	alpha_mean	alpha_n_eff	alpha_Rhat	alpha_sd	alpha_se_mean	beta_2.5%	beta_25%	beta_50%	beta_75%	beta_97.5%	beta_mean	beta_n_eff	beta_Rhat	beta_sd	beta_se_mean	loggamma_2.5%	loggamma_25%	loggamma_50%	loggamma_75%	loggamma_97.5%	loggamma_mean	loggamma_n_eff	loggamma_Rhat	loggamma_sd	loggamma_se_mean
SMO19513	12	0.073048020451222	0.14735575164798	2.0867714975047	0.23105849242966	0.45556222475928	1.0360502530658	1	TRUE	0.007470112482719872	0.06971386058388132	0.1537476203438446	0.2740660403186509	0.6223420614050861	0.19435223209864436	1674.9240345064716	1.002395185584216	0.16303446383890224	0.003983656307102572	-2.1306075185708533	-0.005818094276963365	0.48581104609651493	1.0048102009775484	2.631135740508717	0.46671844886751773	1614.0503586928805	1.0017626667407014	1.0441979013882423	0.025991076990308663	-3.8184497745716004	-2.023375618368994	-0.557004721988168	0.25342307062497316	1.056714425863859	-0.920629209222808	850.0586889285879	1.0032422573686068	1.4397086104070196	0.04937989323280841
SMO19513	13	0.6240292112449499	0.051502633529965	0.3400863833162	0.64451442015491	0.62307073817739	0.4749296833153401	1	TRUE	0.02486713705789559	0.2101965223726852	0.37449175914834315	0.5444567421337895	0.7976211269533111	0.38322679267866305	1549.7247974096629	1.0017004987082163	0.21540535115503706	0.0054717871702710695	-2.724015068796824	-0.5188460741201207	0.5948306443564652	1.4870393748872457	2.801445952237563	0.4068203634118677	1801.2593568109276	1.000359204567985	1.4586192840027035	0.03436796568406276	-3.9092463391290684	-3.165388273144795	-2.391866791766896	-1.5079686196200992	-0.19884625379462095	-2.294685475211853	1777.580548411894	1.001921343608139	1.05213649925995	0.024954992413700625
SMO19513	14	0.076797243164898	0.72786915203713	2.5056432805344	0.1475453602678	0.28280394749358	1.1232502209194	1	TRUE	0.014788374421889846	0.1011283873525552	0.17790952923595435	0.2926664092843535	0.6526144033573933	0.2173633668735857	974.9673008346845	1.0028887457531643	0.16305823920434798	0.0052221305309110115	0.4359899973603702	1.0752914362936579	1.5242248725680456	2.045883135747729	2.822442043399858	1.567576222612815	1386.4648703561795	1.004383509746694	0.6552627191423844	0.017597907259048733	-3.1977090229032927	-0.8298034794167675	-0.050936001230253325	0.4727022569796029	1.136853332284148	-0.31344002399392196	885.960409149238	1.0045410623851139	1.0898957257447732	0.03661658111900798
SMO19513	15	0.049119639981208	0.72144127436618	2.1943284575824	0.17139055402782	0.30938836796495	0.9003217956513899	2	TRUE	0.006507674480524533	0.0655483528072327	0.1460954620216113	0.277134588053485	0.6473794085596738	0.19308608724165535	1355.2902841439663	1.0019735313180294	0.16899655778013273	0.004590518017032315	0.3990191118541385	1.2410028760095926	1.7235961612878972	2.254101596862802	2.886802217310168	1.7189033062689176	1583.466662780158	1.0016860261188054	0.7088062656594378	0.017812426516329232	-3.359345332629572	-0.9381364669945598	-0.20912778834148504	0.2767328596064742	0.9208837193944168	-0.45894409222356525	947.7374893633779	1.0033480060469728	1.0393632377873356	0.03376162344121744
SMO19513	16	0.18598001390423	0.64853036553171	1.9567253103009	0.11139717703962	0.26021945686495	0.88583955059334	1	TRUE	0.04610138084914552	0.15327834406021557	0.23300016583864014	0.34371457675556977	0.7036968106970588	0.2704168699620543	1619.868450545873	1.0010347667615207	0.16655897390782284	0.00413835900464767	0.07560131059249889	0.5869054911236954	0.853583831720105	1.2079951226719452	2.399206682429021	0.9408776043698891	1380.928704548759	1.0024690698084808	0.5830622067627866	0.015690228322417413	-3.4043228034782538	-0.8834151470903153	0.012573063291327458	0.6265572105567299	1.3678839626036565	-0.2710731166847803	1110.5998674709685	1.0021891929255524	1.2234121888829368	0.036710812314410375
SMO19513	17	0.0076265123413717	0.8232896831276	4.1289590642241	0.039034502369899	0.17169841174406	0.8219977679154399	1	TRUE	0.004221021458801246	0.037101121307537364	0.07693881171993582	0.1505248535545333	0.4503541015040809	0.11403730659257816	1035.2989839206937	1.0047072199764893	0.1147977992891284	0.003567801376253787	0.3553691853537828	0.7939473990313823	1.3531388798188253	2.104871291227747	2.912507855129548	1.4655592782922848	756.65642741123	1.0008177136056422	0.7707486170790051	0.028019694213022205	-1.7713786500916098	0.057386097292318805	0.7483020404747878	1.4433843188038917	2.3415908419922222	0.6738124370267206	714.1866796863136	1.003604461526923	1.029999714863527	0.03854173238307969
SMO19513	18	0.24747631941981	0.65953623790154	1.2548714573278998	0.16522892795282998	0.32081166902263003	0.6971629245264399	1	TRUE	0.06748930890055552	0.24856111470501344	0.3590904615763247	0.4946213527932774	0.7821887613205653	0.37983857050625314	2064.591019657057	1.00284005802908	0.182692860040202	0.0040207267352615605	-0.1298909534475142	0.7368186864627098	1.0588289922025216	1.4248264096594172	2.49724194042368	1.0860316120623406	1894.5606971060395	1.0046246651667838	0.6343265028498408	0.014573323156646525	-3.514942562013922	-1.7586601778715478	-0.840452925422503	-0.1734349992589026	0.7022366557775434	-1.0282534595443815	1751.486611870238	1.003180851551715	1.1195070977410322	0.026749978690309168
SMO19513	19	0.20800897625097	0.43285798550202	1.875251508576	0.10050402189481	0.27823374726879	0.81449149896095	1	TRUE	0.047203130255198136	0.17462140858815411	0.24947916384225632	0.34927743462671995	0.6818592044581232	0.27859450063616636	1506.2683997813567	1.0037709174709488	0.15342167747490612	0.003953079462570241	-0.39226144118915485	0.3022477417454165	0.5142664521562693	0.7504496584096638	1.4364259435674518	0.5190053009071249	1595.2462067916906	1.0037800838126396	0.4773770065159928	0.011952194077061563	-3.189131479410095	-0.6383629517226327	0.10383219921372566	0.6050689905696045	1.2905064129804782	-0.1727499606325403	973.4915374476286	1.0039723067582433	1.115976782029196	0.03576753978432743
SMO19513	20	0.13805596160819	0.48365632344877	1.7726706636194	0.25890202265520995	0.42832155106475	1.0266108844417	1	TRUE	0.006869071297552643	0.10828161512124018	0.20905365656066727	0.34103194225787065	0.6688033692158979	0.24302737280832037	1824.3842265506075	1.003759539274215	0.17664321933020233	0.004135602762917399	-1.3801442809884044	0.539498642368657	1.0163969009414524	1.6396743251539805	2.787987984713442	1.0395362588023809	1842.09854052481	1.0018054686549411	0.9664017060701217	0.022516519428266536	-3.7678493678421305	-1.7780124825100523	-0.621940401522505	0.12498538186698194	0.95325831855009735	-0.9099808590231484	1322.0553417996862	1.0023365527254235	1.3051589161154131	0.0358953817905337
SMO19513	21	0.035744659107033	0.47121247370658	2.7261359402692	0.12293052567865	0.34252226849645	1.0622378938703	1	TRUE	0.005360380743570045	0.05070776196369106	0.11757037341600568	0.2128947302493272	0.5350069129557772	0.15461725863244027	1326.0080674109738	1.002262494555474	0.14043847693082243	0.003856674867293926	-0.20535418597883037	0.506513218406994	0.8183647434685685	1.2623441504051314	2.6353151330065936	0.9237942711266517	1322.379153086174	1.0010693234179626	0.7220654567771138	0.019856311259396034	-3.270149225080552	-0.549622305105532	0.23818666604829852	0.7249857272672378	1.2990804259133917	-0.08488594568451448	718.5458342859622	1.0044339882790487	1.1533645452062815	0.04302683082499949
SMO19513	22	0.13824094450135	0.56769042583829	1.7846740731153998	0.25508653553442	0.4053490948632501	1.0464219527553	1	TRUE	0.016320789735037	0.13523201035725255	0.2589896843064712	0.42098473457983077	0.7484674037951154	0.2950344606963303	1453.514078592979	1.0019172170999278	0.19964308566418085	0.005236542737448178	-0.6249639810773963	0.8393822970507361	1.3612066639209215	1.9493082651449043	2.881698566824484	1.3470108842561506	1669.6459262887163	1.0004762537832426	0.8826852230115553	0.021601985242564122	-3.775088478034794	-1.9899529715761939	-0.8890037520742051	-0.032150149726099864	0.8708274158308982	-1.0842704567234407	1119.5968791544276	1.001492779992245	1.2949403836975346	0.03870071023654533
SMO19513	23	0.0095759273766544	0.85655394411703	4.1403402262392	0.04319041015787898	0.16280629371632	0.8242613453618599	1	TRUE	0.004614699734842316	0.0515721460138928	0.111662746738815	0.20129550150908732	0.6239827294155869	0.1540864333074776	265.47828579613207	1.007137643618867	0.15173200786112365	0.00931242316505304	0.5746195171495513	1.1504551652013657	1.6847693172709266	2.2866375036242763	2.9119460079822588	1.718672798772584	857.5300983010703	1.0041022014650236	0.683430741716912	0.023338332557982074	-2.569365139875166	-0.11271133233542319	0.5353806225830127	1.094147584839383	1.8766552340491962	0.3705268699358215	294.30583945404516	1.0051136743734794	1.0506852170030683	0.061245358654770286
SMO19513	24	0.054002363995453	0.5561892880170601	2.7821992844887	0.14542291139926	0.33193234060115	1.1785208620607	2	TRUE	0.007116807862315622	0.06864347349829239	0.13473940999781492	0.2350153302680174	0.5640864083278646	0.17189443090036152	1421.8405039606591	1.0007043011077361	0.14313797543251447	0.003796028193179912	-0.22991882847859965	0.6118807718957842	0.9708078630962991	1.5415746815540556	2.7628109549506514	1.0889423655304376	1448.7061573247934	1.002405437710844	0.7894538579894665	0.020741329864427078	-3.4975233121012193	-0.7844208321909167	0.15716832958413107	0.7170367848067176	1.3886059552933245	-0.2019997077353378	708.4038251655879	1.0012486247158334	1.2693631065707105	0.04769198764878008
SMO19513	25	0.024594640469315	0.31729722823926004	3.1905699213306	0.09512574025025	0.32379909324032	1.1033456734626998	2	TRUE	0.004376895828621102	0.0395173246658837	0.08650238531675844	0.15910797651527628	0.41872926842880626	0.11796973495535754	1508.5205351158963	1.0042186000797053	0.11163553744729493	0.002874265316319296	-0.44023364752752225	0.269956293569673	0.5265431813440654	0.8378127712646655	2.1828095678594948	0.5961249337454052	1669.8298008203408	0.9998999821845003	0.6375724284536816	0.015602472442005707	-2.8016560494528906	-0.02006745159683687	0.6130371922680724	1.0247183664403543	1.543870630063327	0.32809992272639615	758.9959821015179	1.0079427566111339	1.0480734746823739	0.038042757707888876
SMO19513	26	0.17987631292301998	0.66584762954313	1.4980427215552	0.2445335845603	0.37773525995347	0.86658704652708	1	TRUE	0.026882102720532725	0.16644814501170802	0.279197203403796	0.41683736529773896	0.7431287167317694	0.30654168155551736	1733.2819268308401	1.001417656579951	0.18601162527141338	0.00446792097554169	-0.15560895475206457	1.051657790878755	1.5171322742220732	2.0421080036243335	2.829570094686435	1.504548565342154	2098.200501791921	1.0001351426204714	0.7948087803937807	0.01735158543385406	-3.6736852864028697	-1.6747958354230672	-0.7508051625667769	-0.07202098443711624	0.7754972011692894	-0.9733162638093483	1178.5163395466475	1.0055831090893343	1.1771781586166175	0.03429054530279969
SMO19513	27	0.01628518766647899	0.8050103619754201	3.1059917346359	0.06390697629025	0.20913565190821	0.92039299825114	3	TRUE	0.006049441095753697	0.06187693497962961	0.13356694389587742	0.24678742294961942	0.5735411193040553	0.1755697015097829	585.8760456155691	1.008019854511449	0.15158786766342647	0.006262699492077657	0.6881339263621126	1.3319064630140973	1.7785246719736587	2.278809271976381	2.925580117964336	1.8044709811746493	963.9909144621008	1.0023505473699454	0.6161313650260843	0.019844348590791688	-2.277618600801239	-0.5027707836146692	0.10452417413706039	0.5518178877153399	1.1810985421989728	-0.061701133199050594	514.0697647716214	1.0085655889353535	0.8713852871076876	0.038432549226278166
SMO19513	28	0.022812213927489	0.6496142579009301	3.2891004823192995	0.088463296254464	0.26675382601594	1.0716132069257	1	TRUE	0.004980449101075674	0.050329026643765616	0.10394722394630634	0.1868854057181777	0.49475097917777494	0.13908752079314185	1454.461094671213	1.0044205066737844	0.12787666336607562	0.0033530516358914486	0.28090279113874905	0.7819004026730507	1.159152617847572	1.773344251919818	2.8175115052327806	1.3022819777546526	1196.2375921747393	1.002127099094269	0.7161189496676803	0.020705057596480444	-2.756674308981121	-0.33137176978068295	0.3858315500624583	0.8688419677607924	1.4845258492100886	0.12617173750617622	929.5586950563884	1.007805941295694	1.0654789046495732	0.034946722125990246
SMO19513	29	0.081362649214241	0.44266709370862	2.0951209054492	0.2371553884514	0.4134960182422701	1.0505329023513	1	TRUE	0.006843432454113915	0.06818973697676559	0.15092866799926408	0.2701787820032655	0.5981928408572948	0.18985529606347754	2137.5210195115296	1.0008676118904236	0.15645876462037225	0.003384111780232523	-1.62140120139621	0.4700412148593441	0.906881754216885	1.5127181251731983	2.7807711100119277	0.9312355560616161	1874.2814603610764	1.002425095801377	0.9818873235416158	0.022680062578576878	-3.709079428051024	-1.672165444518867	-0.42873000163465336	0.3030861533532945	1.0458356032780078	-0.7764963479113299	1104.687194691137	1.0008131922666925	1.3497222435999268	0.04060922910807833
SMO19513	30	0.052394213514608	0.7424630478202601	2.9556643204605	0.12568588349077	0.26874415050217004	1.1875369763405	1	TRUE	0.012486048070958239	0.08582694694801749	0.15229258253578531	0.24837862908671177	0.5701357733024587	0.18838912340873973	1046.048222834249	1.0024228168898166	0.14394610298576013	0.004450656315105984	0.4568386240181838	1.1235715592710374	1.5949443614901613	2.1611221480025873	2.8915557359547464	1.6330071904031196	1458.2100273422002	1.00505823758827	0.69545521948764	0.018212062445640737	-3.0107525344974104	-0.5848447791353919	0.14272773192411536	0.6478490813697131	1.3200219064153333	-0.10601060518568144	646.4813350209039	1.0042350676629268	1.0665992970878038	0.041949162801274434
SMO19513	31	0.07133668263260601	0.55682384123594	3.1001017172617003	0.17064501631191	0.3290785975605	1.3814568369829	1	TRUE	0.01285637184908945	0.0638529851067096	0.11007948944663526	0.20166256701510415	0.6170630538044551	0.16150822594266576	822.8433594502953	1.0018844477127962	0.15015214728777995	0.005234472987890893	0.04349438348007922	0.4407753261966233	0.7566282741988974	1.3623402751490286	2.6768834981421925	0.9539847396517179	1085.951227466942	1.0015337411227487	0.7407220683122655	0.022477609576772965	-3.650221935406114	-0.4599295947457852	0.7151336662149896	1.4484866360675765	2.2780943478217734	0.30734927403339263	494.6641089904666	1.00445337081633	1.5423766345950702	0.06934820704672054
SMO19513	32	0.5598868108706899	0.16611247018917005	0.42309719181809	0.5817072377539101	0.5955352423378101	0.47990212845417	1	TRUE	0.041528621993186965	0.3148630244865297	0.49342547410601806	0.6501757220355178	0.8753071695153736	0.4798931585414133	1279.1861260887063	1.004417596332967	0.22523813299457213	0.006297599654333663	-2.436963101244665	-0.1329125298061614	0.6632596439926787	1.2985102790131955	2.615379532366287	0.4928359267466593	2063.0408249192647	1.0048090760402595	1.231485529835683	0.02711286440305627	-3.9442483380312625	-3.3267223261351146	-2.576921533472455	-1.7294653866664993	-0.350961854011564	-2.4704470672173513	1324.5661574647347	1.003444969803406	1.0199765463637882	0.028025499271419965
SMO19513	34	0.12400588131395	0.6729835830908101	1.6409102460162	0.3245602370306501	0.39811781144902	0.90701574605896	1	TRUE	0.01048572112980122	0.11417426930590456	0.24315837779318558	0.41307741276384263	0.7782847403911116	0.28563437998298963	1281.3058163677429	1.0037388384089414	0.2120010655595858	0.00592258967246339	0.19028225681583513	1.3770015364867076	1.8973713853680896	2.422442021426233	2.9333133380183587	1.8331547547971323	1316.4950371613963	1.00494679842983	0.7871127916477331	0.02169338666313604	-3.652750752754977	-1.8407828385967577	-0.8573602743168631	-0.16775583348551704	0.6171983861031145	-1.0814569554545033	1077.3366400975592	1.0040384855742162	1.1668177226859084	0.0355489929035219
SMO19513	35	0.11270122740947	0.43087260321984	1.5176335901178	0.35485600712777005	0.5135347522630399	0.8268646863421201	1	TRUE	0.005524388228351267	0.052114999504922974	0.12676489651186157	0.262711290818427	0.6652491505826044	0.18475358796627325	2221.4290976604325	1.0021879626913257	0.17842923206874167	0.0037857312342173344	-1.8096237413617946	0.7844784950888606	1.5589446808665168	2.237087838613057	2.9105576958648167	1.3557119251170264	2461.09738327574	1.0016814884549219	1.1759341011101	0.02370383336232388	-3.79354542547565	-2.065280528443616	-0.7397545341698966	-0.016861783345699655	0.6808286075004228	-1.0963091807186902	1368.9491109830412	1.0032525641466326	1.3246115698248184	0.03580097810830893
SMO19513	36	0.13355456663196005	0.31414650181638	1.5140845255403	0.33793946641048	0.51327913776899	0.8971060730274799	1	TRUE	0.008586147514945462	0.08563945999695535	0.1861659038462474	0.3376195778138677	0.6846466234760509	0.2319943126836921	2143.518407333628	1.0010523475996869	0.18404206428375802	0.003975149688821788	-2.3175683543679826	0.21640324388887833	0.8632617337048386	1.5129037676031265	2.7997291564882936	0.7663596922813725	2397.4590799113685	1.001347233416823	1.188328060573067	0.02426949562436578	-3.826552857068056	-2.2961187957924896	-1.0636829402237287	-0.20765885870558665	0.6738237590825552	-1.289269839773272	1333.164768606703	1.002324609874194	1.3201099058733725	0.03615498418451522
SMO21101	1	1.5076570605346074	0.7989855855647418	0.501626390366621	0.11161686401884174	0.03600737896808836	0.02897069660432515	1	TRUE	1.4855945524753744	1.581856526987932	1.6401442855702495	1.7101367837056527	1.8904050201882552	1.6530306179531349	1424.0323637963477	1.0018125328426537	0.10201202909919768	0.0027032826454091315	0.7727517272239987	0.8299306505127881	0.854140295913239	0.8803480645590975	0.9587204820798143	0.8568770436107391	1868.0218639746486	1.0012163943528698	0.04531178479457746	0.0010483835345645087	-3.7265716228720733	-2.5200564124937124	-1.852635833531854	-1.338779053103432	-0.6167960974947031	-1.9665254111250823	1011.1834126334676	1.0025725161813874	0.8292202945807899	0.0260768395117171
SMO21101	2	0.5050612474426945	0.1675571716340304	0.9616276502081216	0.1613196014502432	0.35578452974059666	0.6821955606360975	1	TRUE	0.3364997517364372	0.7742019054811171	1.0076083149634938	1.2064199400677351	1.4574901238929745	0.9789179671908659	1578.4406379976067	1.001680327174136	0.29698335475726695	0.007475116782961636	-1.5763328976712403	0.1375402013587363	0.43200553104662676	0.6439167578507503	1.0440566688852952	0.2937411002463145	1310.1179263802483	1.0015354429310195	0.6186176456939403	0.017090985639217963	-3.941686061417199	-3.309315293521075	-2.5456002675838434	-1.6718280965036163	-0.11542877222795901	-2.4056328271520258	1963.6968548787424	1.0000185621447668	1.0769848593788813	0.024303698875251616
SMO21101	3	1.3109784282327834	0.5950945837769014	0.5025667386234515	0.13501010154794585	0.07599789051307206	0.03763325223253083	1	TRUE	1.355507416459778	1.4698818873408235	1.5465856362326529	1.6455292144687443	1.8357158867789487	1.5639598530747492	1691.0241649777965	1.000799838806721	0.12602961389903083	0.0030647686665778383	0.5839361949554464	0.6789364870609407	0.7144864561931149	0.7545252755432275	0.8404603142804226	0.7157977523760841	2234.5155582076163	1.000002478299806	0.06360851524202746	0.0013456235119601232	-3.8229919417704763	-2.7836616296125354	-2.0847820649818223	-1.4959597068859911	-0.6281531653089453	-2.151438838985752	1543.6245081812676	1.000702110220249	0.8660775122655895	0.022043772974506087
SMO21101	4	0.45471584119401537	-0.6171692232392685	0.941727192318602	0.15784187192508117	0.32834927989878115	0.6767257316632672	1	TRUE	0.2673172074058368	0.7019266536595155	0.9372342643044516	1.1209037840655098	1.3836377086714569	0.8996831961325163	2013.5681734124494	1.0012981802217602	0.2957458510336165	0.006590759914817988	-2.934922652441578	-2.275435114513423	-1.5049647070705907	-0.7208457999297084	0.22620255827176514	-1.4711619281726434	1774.5781968756535	1.001321648156801	0.9387018473847768	0.02228333051298789	-3.942426565161323	-3.4338245988907814	-2.7200252159944958	-1.793236944625465	-0.07600655927601087	-2.515699611471066	2330.6053201025743	1.0005224565491075	1.0923560343952183	0.022627149453926847
SMO21101	5	1.5997534046115605	0.5998946914851913	0.8149214033258829	0.01660181124496849	0.01141355764056211	0.3145633223966939	1	TRUE	1.4791096044812166	1.5599168903261205	1.6054684051861294	1.6446756913826563	1.7274520337360124	1.6030367637335443	2139.0626531698017	1.0008453765527023	0.06537559118304707	0.0014135262452411566	0.5199556327194375	0.5579778204178185	0.583876175408128	0.6182623259664148	0.6964301532981434	0.5912116621259926	2150.8829670319724	1.0008247355262556	0.04628787021632383	9.980649594320593e-4	-2.089285982457617	-0.8337907387302683	-0.4437683611464056	-0.1126768214095819	0.4189000844686384	-0.5299387311517582	2210.0003842945484	1.0008822530657404	0.6295659951302671	0.013391989117948665
SMO21101	6	0.8014463697387425	0.753063422369023	0.5279503447598629	0.3093571296247041	0.3030897313822023	0.13631802028433107	1	TRUE	0.7278772242452791	1.2424742586808413	1.3999851686884555	1.5294722657614424	1.7208075565458145	1.3603727177388851	703.592494475037	1.004141053160056	0.2525479952874236	0.009521016689859878	0.6981073570938866	0.9864941091323036	1.123263797390682	1.3275693840960312	2.4175775900899565	1.2108940308397553	1136.136477253956	1.0020130704687604	0.4312084876591522	0.012792989658531885	-3.952063344387197	-3.577845428522558	-3.110975532418302	-2.513223692435016	-1.3864622367623396	-2.988388745920828	1563.2265428071275	1.0032030405241077	0.7173111156779247	0.018142477810444542
SMO21101	7	0.9347328353371116	0.7129428265585287	0.6894319103131985	0.11076610875506776	0.12178415178215884	0.36434424653147185	1	TRUE	0.7688921485255618	1.0303734941255458	1.181609992742272	1.347697802535293	1.5975974008237295	1.1832777830370924	1175.3708146220124	1.0021465872975617	0.23119366344438616	0.006743548346675789	0.46172712848770797	0.7130657875805999	0.801373987383268	0.8939514115328814	1.0915526942389042	0.7896099820611802	1134.905364227128	1.002229838677282	0.24473296114389695	0.007264615627181003	-3.837045852270857	-2.8227340323860686	-1.9893859393359503	-1.1601855142019515	-0.026821504030716224	-1.9819099033281073	1294.4919741845922	1.0010460898144808	1.0614885397373708	0.02950296259272662
SMO21101	8	0.6191452116993701	0.0826195686473736	0.6203944178708327	0.16804551539231669	0.40164308120426534	0.3013347461661153	1	TRUE	0.6879919638202935	1.1833449307690174	1.3746599363688596	1.5155618007628129	1.719545943557798	1.3293256752859963	883.6157997898489	1.0015263184822647	0.261597384799221	0.008800384786940604	-0.9532835103959979	0.24400460597799478	0.43813352339104084	0.5890232148852429	0.8760985577528324	0.34124934135342405	690.1928470649361	1.0026904740993199	0.4662397502598276	0.017746964085188117	-3.972562871960894	-3.6586719878271605	-3.2155483329787646	-2.6310488306937043	-1.2171177164341624	-3.0537907465226457	1373.8740543940262	1.0019298571463229	0.7521452626265954	0.020292159321662156
SMO21101	9	0.9331764892279256	0.8013664868129976	0.6708645042393879	0.11977184993298697	0.11865850293178257	0.35596391301985264	1	TRUE	0.7595305110389152	0.9953487991701104	1.1222526558631643	1.2747278401562387	1.5436336741010108	1.1333033109282293	1104.8232728977323	1.0063881653766098	0.21515437632134815	0.006472972727626822	0.582404667062011	0.8274729594889985	0.9078342259091764	0.9909804577328215	1.202389071585281	0.901054568414193	1465.6393544314417	1.0021788021978937	0.24059221784108337	0.0062844607283264785	-3.7990191877555453	-2.6307412173181355	-1.7303824863885306	-0.9686734227453526	0.011500011905204327	-1.8098204345299294	832.1571865011983	1.0051338967141195	1.0600715174247748	0.036747896266405636
SMO21101	10	0.9274532751834992	0.7799954994581585	0.5226211614497321	0.17845626065745246	0.1539273609068746	0.11665490815102122	1	TRUE	0.4371160646340691	1.160084681939149	1.3145158525829395	1.4597867852311723	1.6591705138239763	1.2799094257847805	598.255782280606	1.0030114809093607	0.2724764600623457	0.011140008853486441	0.5899582791044936	0.8777239593866029	0.9749155188732697	1.0753210989364947	1.465142344069327	0.9586639471419927	704.2616754790704	1.002686944243533	0.404254039091771	0.015233066571587905	-3.9148772547450266	-3.308552619448352	-2.6575029297482304	-1.9676338031817537	-0.9025468867768685	-2.5980975004785076	1436.2962307131347	1.001605780383266	0.8518923380416372	0.022478260597557104
SMO21101	11	0.6270266775016392	0.5288556711293166	1.2242184176437414	0.14547541406754155	0.17665141718001678	0.8480566882126775	1	TRUE	0.433142427541242	0.7139542191569459	0.9083423192539193	1.1249201057236098	1.4421020349951288	0.9214074244374084	1743.749352110101	1.0026488629833585	0.2744385363233289	0.006572083381479793	0.09110671920410829	0.5124295607943996	0.6559663368855947	0.792161697996171	1.0477139455473201	0.6284340501408141	898.5825267094457	1.0057153448194138	0.305647061330482	0.010196267951408926	-3.8085119902045097	-2.532879020921767	-1.4908887714194095	-0.5558173590957363	0.6477237417518072	-1.549647568864978	1670.955527921272	1.0019905469755028	1.258003143910295	0.030775086392478678
SMO21101	12	0.834376757535207	0.7801083773603313	1.0883554055427318	0.10434040767862852	0.08678960313631831	0.541673543884867	1	TRUE	0.6524068884657604	0.8375483712025356	0.9483960794412006	1.0975277978432185	1.4614932670298215	0.9781348356644928	1053.8497672726182	1.0006798047976844	0.21167685545914486	0.006520546904765346	0.5759508143805729	0.747513502434364	0.830076755358015	0.9264108274298887	1.1807979817835623	0.8375056597429565	2214.872688354948	1.0002618846926707	0.2464635140658392	0.005236947888844055	-3.6782251063366718	-1.8366940808967065	-0.8818339936025812	-0.18871993228786343	0.6173877955166496	-1.085938590046742	1055.9217013748419	1.0013868927544098	1.1503129930293805	0.0353997477579264
SMO21101	13	0.9701475504373244	0.747072384849335	0.6099491480042334	0.10317628727534194	0.1050926246572761	0.2589682617506796	1	TRUE	0.8399378124196162	1.098262632258985	1.2573407883642753	1.42954380767356	1.663950371573976	1.255276559628672	799.7113719582969	1.0019450759567907	0.24204500461645126	0.008559127347722649	0.5735580255463717	0.7610638678169389	0.8411320432206195	0.9293924284305652	1.113062340458051	0.8397900857679786	871.0176034476917	1.0037338684599317	0.21928940007099354	0.007430262778511519	-3.9235626750506785	-3.0679078733477976	-2.234294454664764	-1.3828861498076068	-0.23690844095796326	-2.202702718735548	1336.6077780330843	1.0008166767956215	1.0507676506494026	0.028741187103575434
SMO21101	14	0.9909747038931572	0.800663372766143	0.6109892547026048	0.09088487314030184	0.09933995057567568	0.2224430071477484	2	TRUE	0.6155534350420313	1.078428696844507	1.195939654112328	1.3414476351018654	1.5953188001418834	1.196432502837287	744.3456726727135	1.0072469208517838	0.2325835076423328	0.008524944925741075	0.4505416420211633	0.8355478106321756	0.9101821279710672	0.9819100409514477	1.1654590110982501	0.8883715698892498	1444.231435828105	1.0032642852848999	0.2890186867319885	0.0076051454844207654	-3.850534816582898	-2.772061713542792	-1.9180217184098778	-1.1804644514635332	-0.22533829821325188	-1.9796918742454261	1125.608428463404	1.0008581569344788	1.0179926589758463	0.03034247326799372
SMO21101	15	0.7372644698640222	0.5995472896127616	0.6695823125866048	0.13756902792638287	0.19287895835294244	0.357102302130445	1	TRUE	0.6937146773237705	1.0604053775571225	1.2456075566536722	1.4037427814414614	1.6224557542422462	1.219972016892039	1693.8925069502327	1.0025169939451934	0.24689903999081964	0.005998967068009042	0.3452759809726528	0.6983332453536347	0.8349621028849805	0.9564913408636129	1.2098501452951407	0.8170963102056442	1969.838166947039	1.0002358530572324	0.2465003786877631	0.00555395449102	-3.9410836778251377	-3.344098637793451	-2.7185646941038453	-1.95561306205453	-0.5611066895979034	-2.59085731595567	1998.578658304213	1.002301659837762	0.9325439801034304	0.020859730833871087
SMO21101	16	1.1973936851635778	0.7993755413539296	0.5572804241226085	0.02475838616355046	0.01408181849498812	0.16594233354716478	2	TRUE	1.0425635693268194	1.1353874192451507	1.2116531032022277	1.3356283931940705	1.6330420502043073	1.2502385551828923	1080.5756713672768	1.0013987472597194	0.15479043534793807	0.004708868136901331	0.6958224400931927	0.7728194707993906	0.8132147560473144	0.8625747526079515	1.0035625747561132	0.8225130281698809	1493.0239066824454	1.0004537509469635	0.0754689764150387	0.001953147665159041	-3.546391800449256	-1.844204244646044	-0.9806418296603696	-0.3608750634472353	0.48608901662600634	-1.165630385701865	1035.0706434774017	1.00211960077381	1.0652807625985208	0.033111517788085416
